ID;escolaridade;idade;luz;renda_pc;tratado;conjuge;tempo
1254;5;52;1;297;1;1;0
1242;1;52;1;300;1;1;0
1265;2;52;1;300;1;0;0
1241;3;52;1;370;1;1;0
1269;2;52;1;400;1;1;0
1240;3;52;1;400;1;1;0
1264;5;52;1;510;1;0;0
1266;3;52;1;550;1;1;0
1243;3;52;1;610;1;1;0
1249;2;52;1;750;1;1;0
1252;3;52;1;750;1;1;0
1270;7;52;1;814;1;1;0
1235;3;52;1;1000;1;1;0
1263;4;52;1;1000;1;1;0
1259;4;52;1;3420;1;1;0
1144;3;53;1;56;0;1;0
1150;2;53;0;67;0;1;0
1142;1;53;1;75;0;1;0
1138;2;53;1;83;0;1;0
693;2;53;1;93;0;1;0
1140;1;53;1;102;0;1;0
1151;2;53;1;115;0;1;0
1157;1;53;0;117;0;1;0
1161;1;53;1;119;0;1;0
1145;2;53;1;125;0;1;0
1148;3;53;1;128;0;1;0
1159;7;53;1;128;0;1;0
1139;3;53;1;150;0;1;0
1143;3;53;1;150;0;1;0
1136;2;53;1;160;0;1;0
708;2;53;1;183;0;1;0
1141;3;53;1;200;0;1;0
1133;7;53;1;200;0;1;0
1131;2;53;1;203;0;0;0
1132;1;53;1;213;0;1;0
690;2;53;1;225;0;1;0
1155;3;53;1;225;0;1;0
1134;1;53;1;255;0;1;0
694;1;53;1;255;0;1;0
700;1;53;1;255;0;1;0
704;2;53;1;255;0;0;0
1127;2;53;1;255;0;1;0
706;2;53;1;255;0;1;0
1158;1;53;1;255;0;1;0
1153;3;53;1;270;0;1;0
1154;3;53;1;270;0;1;0
1147;1;53;1;300;0;1;0
1135;1;53;1;315;0;0;0
1152;3;53;1;333;0;1;0
1130;2;53;1;355;0;1;0
1128;4;53;1;442;0;1;0
1160;2;53;1;473;0;1;0
1146;1;53;1;510;0;1;0
1137;3;53;1;510;0;1;0
1129;6;53;1;510;0;1;0
1156;1;53;1;680;0;1;0
1149;3;53;1;805;0;1;0
1186;2;53;1;0;1;1;0
1201;3;53;1;0;1;1;0
1176;2;53;1;25;1;1;0
1195;3;53;1;32;1;1;0
1184;2;53;0;50;1;1;0
1175;1;53;1;52;1;1;0
1180;3;53;1;52;1;1;0
1171;2;53;1;60;1;1;0
1197;1;53;1;64;1;1;0
1181;2;53;1;100;1;1;0
1200;3;53;1;100;1;1;0
1187;2;53;1;142;1;1;0
1189;1;53;1;150;1;0;0
1165;3;53;1;152;1;1;0
1164;3;53;1;180;1;1;0
726;1;53;1;200;1;1;0
1199;3;53;1;200;1;1;0
1182;2;53;1;204;1;1;0
1193;2;53;1;222;1;1;0
1162;2;53;1;231;1;1;0
734;5;53;1;244;1;1;0
1188;1;53;1;255;1;1;0
1178;2;53;1;255;1;1;0
1172;1;53;1;274;1;1;0
1196;1;53;1;285;1;1;0
1166;1;53;1;300;1;1;0
1185;2;53;1;300;1;1;0
1163;2;53;1;300;1;1;0
1183;2;53;1;300;1;1;0
1174;3;53;1;340;1;1;0
1198;4;53;1;340;1;1;0
1192;1;53;1;355;1;0;0
1179;6;53;1;378;1;1;0
1167;2;53;1;430;1;0;0
1190;3;53;1;504;1;1;0
718;2;53;1;530;1;0;0
1191;1;53;1;550;1;0;0
1173;2;53;1;555;1;0;0
1177;4;53;1;555;1;1;0
729;1;53;1;610;1;0;0
1194;2;53;1;655;1;1;0
733;3;53;1;800;1;0;0
1170;4;53;1;1005;1;1;0
1202;2;53;1;1020;1;0;0
1169;5;53;1;1150;1;0;0
1168;7;53;1;1375;1;1;0
1074;1;54;1;0;0;1;0
1049;2;54;1;0;0;0;0
1075;3;54;0;0;0;1;0
1081;3;54;1;0;0;1;0
1086;4;54;0;31;0;1;0
1054;2;54;1;40;0;1;0
1062;1;54;1;50;0;1;0
1058;2;54;1;64;0;1;0
1085;2;54;1;70;0;1;0
1073;2;54;1;75;0;1;0
1071;2;54;1;85;0;1;0
1070;2;54;1;100;0;1;0
1079;3;54;0;120;0;1;0
1048;2;54;1;150;0;1;0
1064;2;54;1;150;0;1;0
1076;2;54;1;160;0;1;0
1066;1;54;1;167;0;1;0
1078;3;54;1;170;0;1;0
1080;2;54;1;200;0;1;0
1072;3;54;1;237;0;1;0
1065;2;54;1;250;0;1;0
1059;3;54;1;255;0;1;0
1056;2;54;1;278;0;1;0
1051;2;54;1;280;0;1;0
1057;3;54;1;284;0;1;0
1083;3;54;1;303;0;1;0
1084;1;54;1;305;0;0;0
1050;4;54;1;340;0;1;0
1067;4;54;1;370;0;1;0
1082;3;54;1;427;0;0;0
1055;2;54;1;490;0;1;0
1077;2;54;1;510;0;1;0
1068;6;54;1;577;0;1;0
1053;7;54;1;710;0;1;0
1063;6;54;1;722;0;1;0
1060;3;54;1;750;0;1;0
1061;3;54;1;1070;0;1;0
1052;5;54;1;1500;0;1;0
1069;4;54;1;2500;0;1;0
1098;2;54;1;0;1;1;0
1096;3;54;1;0;1;1;0
1107;3;54;1;0;1;1;0
1109;2;54;1;4;1;1;0
1119;2;54;0;49;1;1;0
1101;4;54;0;72;1;1;0
1094;2;54;1;80;1;1;0
1125;1;54;1;102;1;0;0
1124;5;54;0;120;1;1;0
1099;1;54;1;125;1;1;0
1104;2;54;1;125;1;1;0
1118;1;54;1;128;1;1;0
1110;2;54;1;142;1;1;0
1105;1;54;1;150;1;0;0
1097;2;54;1;160;1;1;0
1116;2;54;1;170;1;1;0
1114;4;54;1;192;1;1;0
1103;3;54;1;204;1;1;0
1088;3;54;1;217;1;1;0
1113;2;54;1;250;1;1;0
1121;2;54;1;250;1;1;0
1102;1;54;0;255;1;1;0
1090;2;54;1;290;1;1;0
1095;1;54;1;300;1;1;0
1115;2;54;1;300;1;1;0
1112;7;54;1;300;1;1;0
1120;4;54;1;303;1;1;0
1093;1;54;1;333;1;1;0
1122;3;54;1;340;1;1;0
1087;2;54;1;340;1;1;0
1123;3;54;1;352;1;1;0
1106;2;54;1;368;1;1;0
1126;2;54;1;370;1;1;0
1092;2;54;1;393;1;1;0
1117;3;54;1;400;1;1;0
1089;2;54;1;500;1;1;0
1111;2;54;1;600;1;1;0
1091;2;54;1;633;1;1;0
1100;1;54;1;667;1;1;0
1108;3;54;1;3462;1;1;0
994;2;55;1;0;0;1;0
1005;2;55;1;0;0;1;0
998;1;55;1;59;0;1;0
992;2;55;1;63;0;1;0
984;2;55;1;113;0;1;0
991;2;55;1;128;0;1;0
997;1;55;1;132;0;1;0
1000;4;55;1;160;0;1;0
989;2;55;1;203;0;1;0
985;3;55;1;255;0;1;0
988;3;55;1;255;0;1;0
1006;2;55;1;263;0;1;0
983;2;55;1;275;0;1;0
999;4;55;1;287;0;1;0
986;2;55;1;300;0;1;0
981;2;55;1;383;0;0;0
1001;3;55;1;420;0;1;0
993;3;55;1;450;0;1;0
995;3;55;1;450;0;1;0
1003;2;55;1;500;0;1;0
1004;2;55;1;510;0;0;0
996;5;55;1;510;0;1;0
980;2;55;1;697;0;1;0
990;3;55;1;804;0;1;0
1002;8;55;1;1150;0;1;0
982;7;55;1;1250;0;1;0
987;2;55;1;1900;0;1;0
1019;2;55;1;0;1;1;0
1043;2;55;1;0;1;1;0
1038;4;55;1;0;1;1;0
1044;2;55;1;40;1;1;0
1047;1;55;1;73;1;0;0
1033;2;55;1;74;1;1;0
1030;1;55;1;74;1;1;0
1021;2;55;1;75;1;1;0
1039;2;55;1;77;1;1;0
1045;1;55;1;87;1;1;0
1014;2;55;1;100;1;1;0
1032;1;55;1;109;1;1;0
1031;2;55;1;110;1;1;0
1022;2;55;1;128;1;1;0
1010;2;55;1;139;1;1;0
1041;4;55;1;170;1;1;0
1017;3;55;1;200;1;1;0
1007;3;55;1;244;1;1;0
1016;2;55;1;255;1;1;0
1023;2;55;1;270;1;1;0
1040;1;55;1;300;1;1;0
1009;3;55;1;300;1;1;0
1026;3;55;1;300;1;1;0
1020;1;55;1;340;1;1;0
1025;7;55;1;363;1;1;0
1024;2;55;1;367;1;1;0
1035;7;55;1;367;1;1;0
1028;2;55;1;378;1;1;0
1037;2;55;1;383;1;1;0
1034;3;55;1;383;1;1;0
1011;1;55;1;405;1;0;0
1027;4;55;1;445;1;0;0
1008;2;55;1;455;1;1;0
1029;3;55;1;473;1;0;0
1018;2;55;1;500;1;1;0
1013;2;55;1;510;1;1;0
1046;3;55;1;537;1;1;0
1036;3;55;1;603;1;1;0
1015;1;55;1;667;1;0;0
1012;2;55;1;833;1;1;0
1042;2;55;1;1000;1;1;0
907;1;56;1;0;0;1;0
909;2;56;1;0;0;1;0
898;3;56;1;0;0;1;0
920;3;56;1;57;0;1;0
919;2;56;1;67;0;1;0
928;2;56;1;133;0;1;0
910;2;56;1;146;0;0;0
925;1;56;1;150;0;1;0
906;1;56;1;170;0;0;0
926;4;56;1;180;0;1;0
922;1;56;1;188;0;1;0
908;1;56;1;200;0;1;0
903;3;56;1;220;0;1;0
917;4;56;1;237;0;1;0
918;2;56;1;250;0;1;0
915;2;56;1;255;0;0;0
911;3;56;1;280;0;1;0
916;1;56;1;302;0;0;0
923;2;56;1;317;0;1;0
896;2;56;1;340;0;1;0
913;2;56;1;383;0;1;0
914;4;56;1;398;0;1;0
905;2;56;1;400;0;1;0
899;2;56;1;402;0;0;0
900;2;56;1;500;0;1;0
912;1;56;1;510;0;1;0
921;3;56;1;510;0;1;0
927;3;56;1;510;0;1;0
897;4;56;1;567;0;1;0
901;2;56;1;658;0;1;0
924;8;56;1;750;0;0;0
902;6;56;1;1000;0;1;0
895;8;56;1;1375;0;1;0
904;3;56;1;1378;0;1;0
969;3;56;1;0;1;0;0
958;4;56;1;0;1;1;0
966;2;56;0;63;1;1;0
950;2;56;1;63;1;1;0
938;2;56;1;90;1;1;0
956;3;56;1;100;1;1;0
947;1;56;1;128;1;1;0
933;2;56;1;128;1;1;0
941;2;56;1;128;1;1;0
948;2;56;1;128;1;1;0
931;1;56;1;153;1;1;0
932;4;56;1;154;1;1;0
937;3;56;1;170;1;1;0
942;2;56;1;173;1;1;0
945;2;56;1;203;1;1;0
965;1;56;1;237;1;1;0
949;2;56;1;240;1;1;0
960;2;56;1;250;1;1;0
979;1;56;1;255;1;1;0
957;3;56;1;255;1;1;0
951;3;56;1;272;1;1;0
968;5;56;1;282;1;1;0
974;2;56;1;300;1;0;0
952;3;56;1;300;1;1;0
964;2;56;1;310;1;1;0
946;2;56;1;320;1;1;0
962;2;56;1;337;1;1;0
959;1;56;1;340;1;1;0
953;1;56;1;370;1;0;0
935;3;56;1;370;1;1;0
971;3;56;1;400;1;0;0
977;2;56;1;425;1;1;0
976;5;56;1;430;1;0;0
973;4;56;1;437;1;0;0
955;3;56;1;450;1;1;0
943;1;56;1;500;1;1;0
972;7;56;1;500;1;1;0
934;2;56;1;510;1;0;0
936;2;56;1;510;1;1;0
944;2;56;1;510;1;1;0
975;3;56;1;510;1;0;0
963;3;56;1;510;1;1;0
929;4;56;1;510;1;1;0
939;4;56;1;510;1;1;0
978;5;56;1;510;1;1;0
970;3;56;1;550;1;1;0
954;2;56;1;600;1;1;0
967;2;56;1;655;1;1;0
930;2;56;1;833;1;1;0
940;8;56;1;850;1;0;0
961;7;56;1;1500;1;1;0
827;2;57;1;0;0;1;0
836;3;57;1;33;0;1;0
831;1;57;1;44;0;1;0
841;3;57;1;85;0;1;0
848;1;57;1;135;0;0;0
829;2;57;1;150;0;1;0
830;3;57;1;150;0;1;0
846;1;57;1;157;0;1;0
847;2;57;1;178;0;1;0
840;2;57;1;200;0;0;0
823;2;57;1;200;0;1;0
826;2;57;1;200;0;1;0
839;2;57;1;200;0;1;0
834;2;57;1;203;0;1;0
850;5;57;1;250;0;1;0
851;2;57;1;255;0;0;0
828;2;57;1;255;0;1;0
838;2;57;1;278;0;1;0
845;1;57;1;283;0;1;0
832;2;57;1;298;0;1;0
852;7;57;1;333;0;1;0
833;2;57;1;338;0;1;0
844;5;57;1;340;0;1;0
824;1;57;1;350;0;1;0
842;3;57;1;350;0;1;0
849;2;57;1;383;0;0;0
837;1;57;1;405;0;1;0
825;3;57;1;408;0;1;0
835;2;57;1;510;0;1;0
843;3;57;1;510;0;0;0
876;2;57;1;0;1;0;0
867;2;57;1;0;1;1;0
868;2;57;1;0;1;1;0
882;2;57;1;64;1;1;0
893;1;57;1;69;1;1;0
862;2;57;1;88;1;1;0
875;5;57;1;100;1;1;0
857;1;57;1;126;1;1;0
885;2;57;1;131;1;1;0
860;2;57;1;170;1;1;0
864;2;57;1;192;1;1;0
890;2;57;1;210;1;1;0
855;1;57;1;212;1;1;0
873;2;57;1;215;1;1;0
878;3;57;1;233;1;1;0
853;2;57;1;257;1;1;0
883;2;57;1;260;1;1;0
854;1;57;1;300;1;1;0
866;2;57;1;300;1;1;0
877;3;57;1;300;1;1;0
861;4;57;1;300;1;1;0
869;2;57;1;340;1;1;0
858;3;57;1;350;1;1;0
874;2;57;1;355;1;1;0
859;1;57;1;385;1;1;0
887;3;57;1;396;1;1;0
856;3;57;1;417;1;1;0
872;3;57;1;475;1;1;0
879;6;57;1;500;1;1;0
863;1;57;1;505;1;1;0
894;1;57;1;510;1;0;0
891;1;57;1;510;1;0;0
892;2;57;0;510;1;1;0
884;3;57;1;510;1;1;0
871;2;57;1;520;1;1;0
889;2;57;1;550;1;0;0
888;3;57;1;550;1;0;0
880;1;57;1;635;1;1;0
865;2;57;1;655;1;1;0
886;4;57;1;703;1;1;0
881;2;57;1;765;1;1;0
870;2;57;1;937;1;1;0
746;1;58;1;0;0;0;0
753;2;58;1;0;0;1;0
761;2;58;1;0;0;1;0
770;3;58;1;25;0;1;0
752;2;58;1;30;0;1;0
738;3;58;1;50;0;1;0
772;1;58;1;100;0;1;0
765;2;58;1;100;0;1;0
751;4;58;1;125;0;1;0
756;3;58;1;150;0;1;0
773;2;58;1;166;0;1;0
759;1;58;1;200;0;1;0
741;2;58;1;200;0;1;0
763;2;58;1;200;0;1;0
764;2;58;1;200;0;1;0
766;4;58;1;200;0;1;0
739;2;58;1;202;0;1;0
755;1;58;1;208;0;1;0
749;1;58;1;255;0;1;0
742;2;58;0;255;0;1;0
737;2;58;1;255;0;1;0
748;2;58;1;270;0;1;0
771;4;58;1;300;0;1;0
757;3;58;1;321;0;1;0
740;1;58;1;340;0;1;0
754;2;58;1;340;0;1;0
762;1;58;1;350;0;1;0
743;3;58;1;383;0;1;0
744;4;58;1;383;0;1;0
760;2;58;1;405;0;1;0
747;7;58;1;440;0;1;0
758;2;58;1;500;0;1;0
768;1;58;1;505;0;1;0
745;1;58;1;510;0;1;0
750;1;58;1;510;0;1;0
774;1;58;1;510;0;1;0
769;2;58;1;510;0;1;0
767;2;58;1;1005;0;0;0
821;1;58;1;0;1;0;0
777;2;58;1;0;1;1;0
800;2;58;1;0;1;1;0
793;3;58;1;57;1;1;0
784;3;58;1;100;1;1;0
776;1;58;1;125;1;1;0
814;5;58;1;125;1;1;0
810;1;58;1;128;1;1;0
820;2;58;1;140;1;1;0
798;2;58;0;150;1;1;0
794;2;58;1;150;1;1;0
812;1;58;1;166;1;1;0
822;5;58;1;167;1;1;0
791;3;58;1;170;1;1;0
809;1;58;1;200;1;1;0
799;2;58;1;200;1;1;0
781;1;58;1;211;1;1;0
785;1;58;1;228;1;1;0
803;2;58;1;250;1;1;0
788;3;58;1;250;1;1;0
786;2;58;1;255;1;0;0
813;2;58;1;255;1;1;0
789;1;58;1;300;1;1;0
790;2;58;1;324;1;1;0
804;3;58;1;340;1;1;0
811;4;58;1;340;1;1;0
780;2;58;1;350;1;1;0
819;2;58;1;350;1;1;0
782;1;58;1;358;1;1;0
806;2;58;1;370;1;0;0
787;2;58;1;400;1;1;0
795;3;58;1;403;1;1;0
805;2;58;1;475;1;1;0
801;2;58;1;500;1;1;0
796;4;58;1;500;1;1;0
816;2;58;1;503;1;1;0
792;1;58;1;507;1;1;0
797;1;58;1;510;1;1;0
817;2;58;1;510;1;0;0
815;3;58;1;510;1;0;0
818;2;58;1;550;1;1;0
802;2;58;1;570;1;1;0
779;2;58;1;590;1;1;0
807;2;58;1;633;1;1;0
808;2;58;1;765;1;0;0
775;7;58;1;925;1;1;0
783;2;58;1;1000;1;1;0
778;3;58;1;1005;1;1;0
630;1;16;1;473;0;1;1
571;1;16;1;475;0;0;1
652;1;16;1;515,5;0;1;1
626;1;16;1;536,25;0;1;1
644;1;16;1;610;0;1;1
621;1;16;1;865;0;1;1
673;3;16;1;545;1;1;1
665;3;16;1;548,333374;1;1;1
666;3;16;1;550;1;1;1
681;2;16;1;625;1;0;1
667;2;16;1;625;1;1;1
689;1;18;1;475,5;0;1;1
703;1;18;1;488;0;1;1
696;3;18;1;490,5;0;1;1
692;2;18;1;526;0;1;1
720;1;18;1;628;1;1;1
698;1;20;1;403;0;1;1
618;1;20;1;475;0;0;1
707;1;20;1;610;0;1;1
661;1;20;1;200;1;0;1
732;3;20;1;374;1;1;1
716;3;20;1;625;1;1;1
725;3;20;1;625;1;1;1
722;3;20;1;1003;1;1;1
627;1;21;1;378;0;1;1
2997;2;21;1;378;0;1;1
650;2;21;1;403;0;1;1
633;3;21;1;480,3333435;0;0;1
2992;3;21;1;530,5;0;1;1
655;3;21;1;368;1;1;1
684;3;21;1;414;1;1;1
668;3;21;1;519;1;1;1
682;3;21;1;625;1;0;1
685;2;21;1;628;1;0;1
669;1;21;1;683;1;0;1
570;1;23;1;403;0;1;1
562;1;23;1;473;0;1;1
579;1;23;1;524;0;1;1
578;1;23;1;536,333374;0;1;1
583;1;23;1;538;0;1;1
565;1;23;1;610;0;1;1
577;1;23;1;610;0;1;1
594;1;23;1;569;1;1;1
606;1;23;1;625;1;1;1
326;1;25;0;275;0;1;1
331;1;25;0;391,5714111;0;1;1
333;1;25;1;135;0;1;1
376;1;25;1;783,333313;0;1;1
368;1;25;1;886,666687;0;1;1
363;1;25;1;937,5;0;1;1
356;2;25;1;628;1;0;1
343;2;25;1;658;1;0;1
384;2;25;1;815;1;1;1
2914;1;26;1;294,5;0;1;1
125;1;26;1;718;1;0;1
121;1;26;1;815;1;1;1
122;1;26;1;815;1;1;1
102;1;26;1;815;1;1;1
6;3;27;1;0;0;1;1
50;3;27;1;275;0;1;1
2872;3;27;1;292;0;1;1
212;3;27;1;312,7142639;0;1;1
3;3;27;1;423;0;1;1
24;3;27;1;451;0;1;1
239;1;27;1;473;0;1;1
79;1;27;1;473;0;1;1
25;1;27;1;473;0;1;1
52;2;27;1;475;0;1;1
59;2;27;1;475;0;1;1
49;2;27;1;475;0;1;1
266;2;27;1;545;0;1;1
57;2;27;1;573,333374;0;1;1
45;2;27;1;573,333374;0;1;1
19;2;27;1;580;0;0;1
273;2;27;1;590;0;1;1
78;1;27;1;610;0;0;1
23;1;27;1;610;0;0;1
7;1;27;1;610;0;0;1
271;1;27;1;610;0;1;1
277;3;27;1;610;0;1;1
236;3;27;1;610;0;1;1
238;3;27;1;610;0;1;1
240;3;27;1;610;0;1;1
63;3;27;1;610;0;1;1
51;3;27;1;610;0;1;1
42;3;27;1;610;0;1;1
44;3;27;1;610;0;1;1
26;3;27;1;610;0;1;1
274;3;27;1;965;0;1;1
5;3;27;1;1130;0;0;1
233;3;27;1;380,4285889;1;1;1
38;3;27;1;396,3333435;1;1;1
13;3;27;1;402;1;1;1
229;1;27;1;427,5;1;0;1
12;1;27;1;491,5;1;1;1
220;1;27;1;519;1;1;1
27;1;27;1;519;1;1;1
16;1;27;1;519;1;1;1
14;1;27;1;545;1;1;1
85;1;27;1;579,7142944;1;1;1
11;1;27;1;620;1;1;1
253;1;27;1;628;1;1;1
263;1;27;1;628;1;1;1
22;1;27;1;628;1;1;1
256;1;27;1;643;1;0;1
4;1;27;1;670,5;1;0;1
247;1;27;1;670,5;1;1;1
262;1;27;1;815;1;0;1
74;1;27;1;815;1;0;1
33;1;27;1;815;1;0;1
288;1;27;1;815;1;1;1
264;1;27;1;815;1;1;1
88;1;27;1;815;1;1;1
90;1;27;1;815;1;1;1
71;1;27;1;815;1;1;1
289;1;27;1;845;1;1;1
513;1;28;0;275;0;1;1
521;1;28;1;0;0;1;1
2865;1;28;1;212,5;0;0;1
551;1;28;1;519;1;0;1
537;1;28;1;571,1428833;1;0;1
610;1;28;1;625;1;1;1
542;1;28;1;628;1;0;1
528;1;28;1;815;1;0;1
552;1;28;1;815;1;0;1
614;1;28;1;815;1;1;1
597;1;28;1;1013,333313;1;1;1
2820;1;29;0;116,8000031;0;1;1
176;1;29;1;190;0;1;1
2837;1;29;1;403;0;1;1
204;1;29;1;391;1;0;1
198;1;29;1;402;1;1;1
189;1;29;1;578,333374;1;0;1
222;1;29;1;815;1;1;1
227;1;29;1;815;1;1;1
188;1;29;1;815;1;1;1
192;1;29;1;815;1;1;1
2808;1;30;1;166,75;0;1;1
155;1;30;1;312,3333435;0;1;1
369;1;30;1;318,3333435;0;1;1
371;1;30;1;403;0;0;1
377;1;30;1;473;0;1;1
378;1;30;1;473;0;1;1
409;1;30;1;610;0;1;1
2803;1;30;0;333,5;1;0;1
395;1;30;1;815;1;0;1
388;1;30;1;418;1;1;1
2796;1;30;1;625;1;1;1
161;1;30;1;628;1;1;1
446;1;30;1;815;1;1;1
193;1;30;1;815;1;1;1
160;1;30;1;815;1;1;1
394;1;30;1;1223;1;0;1
2702;1;32;1;449;0;1;1
469;1;32;1;533,333374;0;1;1
450;1;32;1;604,25;0;1;1
476;1;32;1;610;0;1;1
499;1;32;1;815;1;1;1
2695;1;33;1;0;0;1;1
2676;1;33;1;486,6666565;0;1;1
2650;1;34;1;192,6666718;0;1;1
2653;1;34;1;533;0;0;1
2614;1;35;1;190;0;1;1
519;1;35;1;512,5;0;1;1
507;1;35;1;610;0;1;1
2617;1;35;1;650;0;1;1
523;1;35;1;670;0;1;1
539;1;35;1;364;1;1;1
531;1;35;1;664,666626;1;1;1
2529;1;36;1;317;0;1;1
404;1;36;1;475;0;1;1
406;1;36;1;610;0;1;1
2540;1;36;1;333,3333435;1;1;1
2547;1;36;1;346,6666565;1;1;1
447;1;36;1;374,384613;1;1;1
425;1;36;1;519;1;1;1
430;1;36;1;519;1;1;1
437;1;36;1;519;1;1;1
440;1;36;1;519;1;1;1
448;1;36;1;628;1;1;1
420;1;36;1;815;1;0;1
445;1;36;1;830;1;0;1
2476;1;37;1;190;0;1;1
304;1;37;1;275;0;0;1
303;1;37;1;475;0;1;1
269;1;37;1;483;0;0;1
328;1;37;1;610;0;1;1
299;1;37;1;610;0;1;1
300;1;37;1;665;0;0;1
321;1;37;1;700;0;1;1
2491;1;37;1;0;1;1;1
354;1;37;1;390,666687;1;1;1
296;1;37;1;427,5;1;0;1
314;1;37;1;491,5;1;0;1
311;1;37;1;628;1;1;1
361;1;37;1;648;1;1;1
359;1;37;1;751,333374;1;0;1
358;1;37;1;815;1;1;1
309;1;37;1;815;1;1;1
313;1;37;1;815;1;1;1
349;1;37;1;1091,666626;1;1;1
2419;1;38;1;130;0;1;1
2410;1;38;1;180;0;1;1
2462;1;38;1;392;1;1;1
2352;1;39;1;0;0;1;1
2347;1;39;1;553,333374;0;1;1
2387;1;39;1;372,3333435;1;1;1
2272;1;40;1;130,25;0;1;1
2277;1;40;1;317;0;1;1
2262;1;40;1;403;0;1;1
2284;1;40;1;486,6666565;0;1;1
2330;1;40;1;560,7999878;1;1;1
2329;1;40;1;561,5;1;1;1
2211;1;41;1;289,3999939;0;1;1
478;1;41;1;304,1428528;0;1;1
464;1;41;1;473;0;1;1
473;1;41;1;475;0;1;1
463;1;41;1;539,5999756;0;1;1
485;1;41;0;519;1;1;1
2232;1;41;1;268,75;1;1;1
2233;1;41;1;271,4285583;1;1;1
2238;1;41;1;361;1;1;1
504;1;41;1;392,6000061;1;1;1
2240;1;41;1;398;1;1;1
2244;1;41;1;411,5;1;1;1
556;1;41;1;519;1;1;1
487;1;41;1;519;1;1;1
493;1;41;1;519;1;1;1
486;1;41;1;668;1;1;1
497;1;41;1;683;1;1;1
557;1;41;1;815;1;0;1
503;1;41;1;815;1;0;1
2161;1;42;1;202,4000092;0;1;1
129;1;42;1;292;0;0;1
107;1;42;1;610;0;1;1
2168;1;42;1;278;1;1;1
2164;1;42;1;350;1;1;1
2173;1;42;1;364;1;1;1
2171;1;42;1;398,7000122;1;1;1
2181;1;42;1;519;1;1;1
138;1;42;1;561,5;1;0;1
2197;1;42;1;561,5;1;1;1
2183;1;42;1;578,5;1;1;1
137;1;42;1;628;1;1;1
115;1;42;1;703;1;1;1
166;1;42;1;815;1;1;1
173;1;42;1;815;1;1;1
116;1;42;1;815;1;1;1
124;1;42;1;821;1;0;1
2090;1;43;1;122,6666641;0;1;1
2087;1;43;1;449;0;1;1
2120;1;43;1;0;1;1;1
2112;1;43;1;345,5;1;1;1
2119;1;43;1;345,777771;1;1;1
1992;1;44;1;122,8571396;0;1;1
1982;1;44;1;216,6666565;0;0;1
1999;1;44;1;600;0;1;1
2023;1;44;1;0;1;1;1
2016;1;44;1;278,5714417;1;1;1
2018;1;44;1;516,5;1;1;1
2029;1;44;1;564;1;1;1
1910;1;45;1;178;0;1;1
1916;1;45;1;205,6666718;0;1;1
1921;1;45;1;324,1428528;0;0;1
1913;1;45;1;402;0;1;1
1949;1;45;1;0;1;1;1
1964;1;45;1;408;1;0;1
1963;1;45;1;519;1;1;1
1969;1;45;1;519;1;1;1
1948;1;45;1;584;1;1;1
1841;1;46;0;140,5714264;0;1;1
1826;1;46;1;282,7142944;0;1;1
1831;1;46;1;520;0;1;1
1823;1;46;1;566;0;1;1
1840;1;46;1;727,5999756;0;1;1
1883;1;46;0;369,75;1;1;1
1886;1;46;1;273;1;1;1
1857;1;46;1;330,6666565;1;1;1
1875;1;46;1;368;1;1;1
1884;1;46;1;374;1;0;1
1862;1;46;1;381,75;1;1;1
1867;1;46;1;414;1;1;1
1870;1;46;1;519;1;1;1
1871;1;46;1;586,5;1;0;1
1768;1;47;1;134;0;1;1
1755;1;47;1;404;0;1;1
1759;1;47;1;443,2857361;0;1;1
1798;1;47;0;0;1;1;1
1818;1;47;1;263,6000061;1;1;1
1791;1;47;1;270;1;1;1
1815;1;47;1;374;1;1;1
1790;1;47;1;398;1;1;1
1694;1;48;1;172,3999939;0;1;1
1681;1;48;1;250;0;1;1
1689;1;48;1;333,666687;0;1;1
1697;1;48;1;391;1;1;1
1728;1;48;1;392;1;1;1
1732;1;48;1;420;1;1;1
1706;1;48;1;594;1;1;1
1739;1;48;1;625;1;0;1
1585;1;49;1;192,8571472;0;0;1
1618;1;49;1;198;0;1;1
1590;1;49;1;200;0;1;1
1587;1;49;1;403;0;1;1
1579;1;49;1;493;0;1;1
1670;1;49;1;378;1;0;1
1630;1;49;1;389;1;1;1
1642;1;49;1;389;1;1;1
1629;1;49;1;560;1;1;1
1639;1;49;1;561,5;1;1;1
1656;1;49;1;600,666687;1;1;1
1522;1;50;0;250;0;1;1
1514;1;50;1;275;0;1;1
1530;1;50;1;289;0;0;1
1509;1;50;1;295,5714111;0;1;1
1519;1;50;1;397;0;1;1
1511;1;50;1;449,2000122;0;1;1
1523;1;50;1;520;0;1;1
1567;1;50;1;200;1;1;1
1544;1;50;1;389;1;1;1
1575;1;50;1;392;1;1;1
1541;1;50;1;965;1;1;1
1542;1;50;1;965;1;1;1
1455;1;51;0;178;0;1;1
1451;1;51;1;190;0;1;1
1449;1;51;1;250;0;1;1
1472;1;51;0;414;1;1;1
1486;1;51;1;572;1;1;1
1362;1;52;1;0;0;1;1
1363;1;52;1;0;0;1;1
1358;1;52;1;140;0;1;1
1360;1;52;1;473;0;1;1
1385;1;52;1;373;1;1;1
1417;1;52;1;402,666687;1;1;1
1388;1;52;1;514;1;1;1
1378;1;52;1;519;1;1;1
1394;1;52;1;524;1;1;1
1409;1;52;1;564;1;0;1
